Name,Mean (ps),2*Stdev (ps),Allocated,Copied,Peak Memory
All.Foldr (+) 0 (small).HashMapBL.16,41241,1928,104,0,65011712
All.Foldr (+) 0 (small).HashMapBB.16,30700,896,103,0,65011712
All.Foldr (+) 0 (small).HashMapBU.16,41086,2702,104,0,65011712
All.Foldr (+) 0 (small).HashMapUL.16,43579,1976,104,0,65011712
All.Foldr (+) 0 (small).HashMapUB.16,31537,2998,104,0,65011712
All.Foldr (+) 0 (small).HashMapUU.16,32211,1076,103,0,65011712
All.Foldr (+) 0 (small).Data_HashMap_Lazy.17,48325,3558,64,0,65011712
All.Foldr (+) 0 (small).Data_HashMap_Strict.17,50124,4762,64,0,65011712
All.Foldr (+) 0 (small).HashMapBL.17,39370,2522,103,0,65011712
All.Foldr (+) 0 (small).HashMapBB.17,33968,10432,103,0,65011712
All.Foldr (+) 0 (small).HashMapBU.17,43450,4210,104,0,65011712
All.Foldr (+) 0 (small).HashMapUL.17,45404,2838,104,0,65011712
All.Foldr (+) 0 (small).HashMapUB.17,30918,3056,103,0,65011712
All.Foldr (+) 0 (small).HashMapUU.17,38081,3222,104,0,65011712
All.Foldr (+) 0 (small).Data_HashMap_Lazy.18,53763,3038,64,0,65011712
All.Foldr (+) 0 (small).Data_HashMap_Strict.18,55059,4260,64,0,65011712
All.Foldr (+) 0 (small).HashMapBL.18,47889,1396,104,0,65011712
All.Foldr (+) 0 (small).HashMapBB.18,31788,916,103,0,65011712
All.Foldr (+) 0 (small).HashMapBU.18,41798,1738,103,0,65011712
All.Foldr (+) 0 (small).HashMapUL.18,42310,1330,103,0,65011712
All.Foldr (+) 0 (small).HashMapUB.18,31841,896,103,0,65011712
All.Foldr (+) 0 (small).HashMapUU.18,42322,3462,104,0,65011712
All.Foldr (+) 0 (small).Data_HashMap_Lazy.19,59126,5274,64,0,65011712
All.Foldr (+) 0 (small).Data_HashMap_Strict.19,60306,5396,64,0,65011712
All.Foldr (+) 0 (small).HashMapBL.19,43450,2824,104,0,65011712
All.Foldr (+) 0 (small).HashMapBB.19,32803,2720,103,0,65011712
All.Foldr (+) 0 (small).HashMapBU.19,43717,1040,103,0,65011712
All.Foldr (+) 0 (small).HashMapUL.19,43971,3406,104,0,65011712
All.Foldr (+) 0 (small).HashMapUB.19,32871,2168,103,0,65011712
All.Foldr (+) 0 (small).HashMapUU.19,35726,3888,103,0,65011712
All.Foldr (+) 0 (small).Data_HashMap_Lazy.20,59503,4482,64,0,65011712
All.Foldr (+) 0 (small).Data_HashMap_Strict.20,61388,5230,64,0,65011712
All.Foldr (+) 0 (small).HashMapBL.20,49130,2740,104,0,65011712
All.Foldr (+) 0 (small).HashMapBB.20,35797,2320,104,0,65011712
All.Foldr (+) 0 (small).HashMapBU.20,45512,2256,103,0,65011712
All.Foldr (+) 0 (small).HashMapUL.20,47044,3734,104,0,65011712
All.Foldr (+) 0 (small).HashMapUB.20,33330,2758,103,0,65011712
All.Foldr (+) 0 (small).HashMapUU.20,36050,1558,103,0,65011712
All.Foldr (+) 0 (small).Data_HashMap_Lazy.21,64120,6068,64,0,65011712
All.Foldr (+) 0 (small).Data_HashMap_Strict.21,61943,4070,64,0,65011712
All.Foldr (+) 0 (small).HashMapBL.21,44206,2740,103,0,65011712
All.Foldr (+) 0 (small).HashMapBB.21,33795,2568,103,0,65011712
All.Foldr (+) 0 (small).HashMapBU.21,46662,3060,104,0,65011712
All.Foldr (+) 0 (small).HashMapUL.21,48954,4560,104,0,65011712
All.Foldr (+) 0 (small).HashMapUB.21,33598,2898,103,0,65011712
All.Foldr (+) 0 (small).HashMapUU.21,34540,1332,103,0,65011712
All.Foldr (+) 0 (small).Data_HashMap_Lazy.22,66204,5438,64,0,65011712
All.Foldr (+) 0 (small).Data_HashMap_Strict.22,64521,5048,64,0,65011712
All.Foldr (+) 0 (small).HashMapBL.22,47627,3876,104,0,65011712
All.Foldr (+) 0 (small).HashMapBB.22,36897,3044,104,0,65011712
All.Foldr (+) 0 (small).HashMapBU.22,43337,3398,104,0,65011712
All.Foldr (+) 0 (small).HashMapUL.22,50919,4096,104,0,65011712
All.Foldr (+) 0 (small).HashMapUB.22,37395,3300,104,0,65011712
All.Foldr (+) 0 (small).HashMapUU.22,36584,2396,104,0,65011712
All.Foldr (+) 0 (small).Data_HashMap_Lazy.23,69077,5352,64,0,65011712
All.Foldr (+) 0 (small).Data_HashMap_Strict.23,66924,5208,64,0,65011712
All.Foldr (+) 0 (small).HashMapBL.23,50220,4506,104,0,65011712
All.Foldr (+) 0 (small).HashMapBB.23,40601,2746,104,0,65011712
All.Foldr (+) 0 (small).HashMapBU.23,49422,4614,104,0,65011712
All.Foldr (+) 0 (small).HashMapUL.23,48415,4560,104,0,65011712
All.Foldr (+) 0 (small).HashMapUB.23,35544,2178,103,0,65011712
All.Foldr (+) 0 (small).HashMapUU.23,36505,2234,104,0,65011712
All.Foldr (+) 0 (small).Data_HashMap_Lazy.24,71071,7098,64,0,65011712
All.Foldr (+) 0 (small).Data_HashMap_Strict.24,71424,6052,64,0,65011712
All.Foldr (+) 0 (small).HashMapBL.24,48456,2054,103,0,65011712
All.Foldr (+) 0 (small).HashMapBB.24,37097,3558,104,0,65011712
All.Foldr (+) 0 (small).HashMapBU.24,45867,2486,103,0,65011712
All.Foldr (+) 0 (small).HashMapUL.24,49835,1666,103,0,65011712
All.Foldr (+) 0 (small).HashMapUB.24,41238,2596,104,0,65011712
All.Foldr (+) 0 (small).HashMapUU.24,47162,1572,104,0,65011712
All.Foldr (+) 0 (small).Data_HashMap_Lazy.25,74352,6946,64,0,65011712
All.Foldr (+) 0 (small).Data_HashMap_Strict.25,74210,5004,64,0,65011712
All.Foldr (+) 0 (small).HashMapBL.25,55783,2302,103,0,65011712
All.Foldr (+) 0 (small).HashMapBB.25,36031,2178,103,0,65011712
All.Foldr (+) 0 (small).HashMapBU.25,46410,4092,104,0,65011712
All.Foldr (+) 0 (small).HashMapUL.25,54967,5032,104,0,65011712
All.Foldr (+) 0 (small).HashMapUB.25,38020,2950,103,0,65011712
All.Foldr (+) 0 (small).HashMapUU.25,46367,4088,104,0,65011712
All.Foldr (+) 0 (small).Data_HashMap_Lazy.26,75959,5458,64,0,65011712
All.Foldr (+) 0 (small).Data_HashMap_Strict.26,73856,5472,64,0,65011712
All.Foldr (+) 0 (small).HashMapBL.26,54456,4770,104,0,65011712
All.Foldr (+) 0 (small).HashMapBB.26,40955,3376,104,0,65011712
All.Foldr (+) 0 (small).HashMapBU.26,53540,5062,104,0,65011712
All.Foldr (+) 0 (small).HashMapUL.26,54187,3842,104,0,66060288
All.Foldr (+) 0 (small).HashMapUB.26,55309,4374,104,0,66060288
All.Foldr (+) 0 (small).HashMapUU.26,45545,3792,104,0,66060288
All.Foldr (+) 0 (small).Data_HashMap_Lazy.27,80246,7338,64,0,66060288
All.Foldr (+) 0 (small).Data_HashMap_Strict.27,79244,7374,64,0,66060288
All.Foldr (+) 0 (small).HashMapBL.27,56645,4924,104,0,66060288
All.Foldr (+) 0 (small).HashMapBB.27,38663,2910,103,0,66060288
All.Foldr (+) 0 (small).HashMapBU.27,40337,4004,104,0,66060288
All.Foldr (+) 0 (small).HashMapUL.27,54309,7318,103,0,66060288
All.Foldr (+) 0 (small).HashMapUB.27,37369,1174,103,0,66060288
All.Foldr (+) 0 (small).HashMapUU.27,40471,3532,104,0,66060288
All.Foldr (+) 0 (small).Data_HashMap_Lazy.28,81242,7320,64,0,66060288
All.Foldr (+) 0 (small).Data_HashMap_Strict.28,77181,3016,64,0,66060288
All.Foldr (+) 0 (small).HashMapBL.28,64417,4902,104,0,66060288
All.Foldr (+) 0 (small).HashMapBB.28,43207,3272,104,0,66060288
All.Foldr (+) 0 (small).HashMapBU.28,45236,4186,104,0,66060288
All.Foldr (+) 0 (small).HashMapUL.28,54146,1446,103,0,66060288
All.Foldr (+) 0 (small).HashMapUB.28,39543,1830,103,0,66060288
All.Foldr (+) 0 (small).HashMapUU.28,45392,3814,104,0,66060288
All.Foldr (+) 0 (small).Data_HashMap_Lazy.29,88026,7136,64,0,66060288
All.Foldr (+) 0 (small).Data_HashMap_Strict.29,83551,6466,64,0,66060288
All.Foldr (+) 0 (small).HashMapBL.29,55057,2028,103,0,66060288
All.Foldr (+) 0 (small).HashMapBB.29,40529,2488,104,0,66060288
All.Foldr (+) 0 (small).HashMapBU.29,42105,2212,104,0,66060288
All.Foldr (+) 0 (small).HashMapUL.29,60194,5278,104,0,66060288
All.Foldr (+) 0 (small).HashMapUB.29,41053,2630,103,0,66060288
All.Foldr (+) 0 (small).HashMapUU.29,38922,2084,103,0,66060288
All.Foldr (+) 0 (small).Data_HashMap_Lazy.30,86347,6868,64,0,66060288
All.Foldr (+) 0 (small).Data_HashMap_Strict.30,86341,8232,64,0,66060288
All.Foldr (+) 0 (small).HashMapBL.30,59092,4468,104,0,66060288
All.Foldr (+) 0 (small).HashMapBB.30,44604,3624,104,0,66060288
All.Foldr (+) 0 (small).HashMapBU.30,41199,2196,103,0,66060288
All.Foldr (+) 0 (small).HashMapUL.30,57159,2698,103,0,66060288
All.Foldr (+) 0 (small).HashMapUB.30,42121,3996,104,0,66060288
All.Foldr (+) 0 (small).HashMapUU.30,47450,2920,104,0,66060288
All.Foldr (+) 0 (small).Data_HashMap_Lazy.31,86925,4598,64,0,66060288
All.Foldr (+) 0 (small).Data_HashMap_Strict.31,91437,6174,64,0,66060288
All.Foldr (+) 0 (small).HashMapBL.31,58035,3598,103,0,66060288
All.Foldr (+) 0 (small).HashMapBB.31,42097,3642,104,0,66060288
All.Foldr (+) 0 (small).HashMapBU.31,43582,3668,104,0,66060288
All.Foldr (+) 0 (small).HashMapUL.31,61868,5882,104,0,66060288
All.Foldr (+) 0 (small).HashMapUB.31,41041,2256,103,0,66060288
All.Foldr (+) 0 (small).HashMapUU.31,42239,4186,104,0,66060288
All.Foldr (+) 0 (small).Data_HashMap_Lazy.32,91234,6670,64,0,66060288
All.Foldr (+) 0 (small).Data_HashMap_Strict.32,89034,6732,64,0,66060288
All.Foldr (+) 0 (small).HashMapBL.32,61509,5796,104,0,66060288
All.Foldr (+) 0 (small).HashMapBB.32,40421,1940,103,0,66060288
All.Foldr (+) 0 (small).HashMapBU.32,46739,2774,104,0,66060288
All.Foldr (+) 0 (small).HashMapUL.32,67591,6540,104,0,66060288
All.Foldr (+) 0 (small).HashMapUB.32,44070,3116,104,0,66060288
All.Foldr (+) 0 (small).HashMapUU.32,41733,898,103,0,66060288
All.Foldr (+) 0 (powers of two).Data_HashMap_Lazy.0,7722,568,47,0,66060288
All.Foldr (+) 0 (powers of two).Data_HashMap_Strict.0,7015,118,47,0,66060288
All.Foldr (+) 0 (powers of two).HashMapBL.0,6215,42,31,0,66060288
All.Foldr (+) 0 (powers of two).HashMapBB.0,7485,386,32,0,66060288
All.Foldr (+) 0 (powers of two).HashMapBU.0,6049,546,32,0,66060288
All.Foldr (+) 0 (powers of two).HashMapUL.0,5731,482,31,0,66060288
All.Foldr (+) 0 (powers of two).HashMapUB.0,5697,218,31,0,66060288
All.Foldr (+) 0 (powers of two).HashMapUU.0,5713,388,31,0,66060288
All.Foldr (+) 0 (powers of two).Data_HashMap_Lazy.1,7980,260,47,0,66060288
All.Foldr (+) 0 (powers of two).Data_HashMap_Strict.1,8601,630,47,0,66060288
All.Foldr (+) 0 (powers of two).HashMapBL.1,6580,442,31,0,66060288
All.Foldr (+) 0 (powers of two).HashMapBB.1,6912,434,32,0,66060288
All.Foldr (+) 0 (powers of two).HashMapBU.1,6312,606,31,0,66060288
All.Foldr (+) 0 (powers of two).HashMapUL.1,7662,682,32,0,66060288
All.Foldr (+) 0 (powers of two).HashMapUB.1,5804,134,31,0,66060288
All.Foldr (+) 0 (powers of two).HashMapUU.1,6856,678,31,0,66060288
All.Foldr (+) 0 (powers of two).Data_HashMap_Lazy.2,13793,1116,63,0,66060288
All.Foldr (+) 0 (powers of two).Data_HashMap_Strict.2,14281,1334,64,0,66060288
All.Foldr (+) 0 (powers of two).HashMapBL.2,16087,304,103,0,66060288
All.Foldr (+) 0 (powers of two).HashMapBB.2,16218,1372,103,0,66060288
All.Foldr (+) 0 (powers of two).HashMapBU.2,16013,376,103,0,66060288
All.Foldr (+) 0 (powers of two).HashMapUL.2,17919,1246,103,0,66060288
All.Foldr (+) 0 (powers of two).HashMapUB.2,16233,1392,103,0,66060288
All.Foldr (+) 0 (powers of two).HashMapUU.2,16057,640,103,0,66060288
All.Foldr (+) 0 (powers of two).Data_HashMap_Lazy.4,17223,1202,63,0,66060288
All.Foldr (+) 0 (powers of two).Data_HashMap_Strict.4,17630,1578,64,0,66060288
All.Foldr (+) 0 (powers of two).HashMapBL.4,19229,1788,103,0,66060288
All.Foldr (+) 0 (powers of two).HashMapBB.4,18155,1374,104,0,66060288
All.Foldr (+) 0 (powers of two).HashMapBU.4,17927,1472,104,0,66060288
All.Foldr (+) 0 (powers of two).HashMapUL.4,18461,1704,103,0,66060288
All.Foldr (+) 0 (powers of two).HashMapUB.4,17680,1562,103,0,66060288
All.Foldr (+) 0 (powers of two).HashMapUU.4,16403,1580,103,0,66060288
All.Foldr (+) 0 (powers of two).Data_HashMap_Lazy.8,27565,1276,64,0,66060288
All.Foldr (+) 0 (powers of two).Data_HashMap_Strict.8,28029,2536,64,0,66060288
All.Foldr (+) 0 (powers of two).HashMapBL.8,25234,2246,103,0,66060288
All.Foldr (+) 0 (powers of two).HashMapBB.8,26243,1388,104,0,66060288
All.Foldr (+) 0 (powers of two).HashMapBU.8,18442,1668,103,0,66060288
All.Foldr (+) 0 (powers of two).HashMapUL.8,25007,2452,103,0,66060288
All.Foldr (+) 0 (powers of two).HashMapUB.8,24532,2138,103,0,66060288
All.Foldr (+) 0 (powers of two).HashMapUU.8,19950,342,103,0,66060288
All.Foldr (+) 0 (powers of two).Data_HashMap_Lazy.16,46530,3546,64,0,66060288
All.Foldr (+) 0 (powers of two).Data_HashMap_Strict.16,44654,2876,64,0,66060288
All.Foldr (+) 0 (powers of two).HashMapBL.16,42946,3570,104,0,66060288
All.Foldr (+) 0 (powers of two).HashMapBB.16,31657,2484,104,0,66060288
All.Foldr (+) 0 (powers of two).HashMapBU.16,32651,268,103,0,67108864
All.Foldr (+) 0 (powers of two).HashMapUL.16,40538,4048,104,0,67108864
All.Foldr (+) 0 (powers of two).HashMapUB.16,34465,2900,104,0,67108864
All.Foldr (+) 0 (powers of two).HashMapUU.16,42997,4260,104,0,67108864
All.Foldr (+) 0 (powers of two).Data_HashMap_Lazy.32,95999,8378,64,0,67108864
All.Foldr (+) 0 (powers of two).Data_HashMap_Strict.32,91110,6580,64,0,67108864
All.Foldr (+) 0 (powers of two).HashMapBL.32,73927,4480,104,0,67108864
All.Foldr (+) 0 (powers of two).HashMapBB.32,50395,2622,104,0,67108864
All.Foldr (+) 0 (powers of two).HashMapBU.32,45892,4012,104,0,67108864
All.Foldr (+) 0 (powers of two).HashMapUL.32,62350,5020,104,0,67108864
All.Foldr (+) 0 (powers of two).HashMapUB.32,43905,2426,104,0,67108864
All.Foldr (+) 0 (powers of two).HashMapUU.32,42101,2180,103,0,67108864
All.Foldr (+) 0 (powers of two).Data_HashMap_Lazy.64,300391,25768,577,0,67108864
All.Foldr (+) 0 (powers of two).Data_HashMap_Strict.64,267179,25404,576,0,67108864
All.Foldr (+) 0 (powers of two).HashMapBL.64,344373,6658,2150,1,67108864
All.Foldr (+) 0 (powers of two).HashMapBB.64,350182,25208,2152,1,67108864
All.Foldr (+) 0 (powers of two).HashMapBU.64,306396,14428,2150,1,67108864
All.Foldr (+) 0 (powers of two).HashMapUL.64,339161,20372,2150,1,67108864
All.Foldr (+) 0 (powers of two).HashMapUB.64,300536,19560,2150,1,67108864
All.Foldr (+) 0 (powers of two).HashMapUU.64,321316,31050,2151,1,67108864
All.Foldr (+) 0 (powers of two).Data_HashMap_Lazy.128,430445,40772,577,0,67108864
All.Foldr (+) 0 (powers of two).Data_HashMap_Strict.128,432397,40734,577,0,67108864
All.Foldr (+) 0 (powers of two).HashMapBL.128,433846,37872,2152,1,67108864
All.Foldr (+) 0 (powers of two).HashMapBB.128,367403,32572,2151,1,67108864
All.Foldr (+) 0 (powers of two).HashMapBU.128,378967,35758,2152,1,67108864
All.Foldr (+) 0 (powers of two).HashMapUL.128,435997,38706,2152,1,67108864
All.Foldr (+) 0 (powers of two).HashMapUB.128,383545,36792,2151,1,67108864
All.Foldr (+) 0 (powers of two).HashMapUU.128,344631,21004,2150,1,67108864
All.Foldr (+) 0 (powers of two).Data_HashMap_Lazy.256,721443,55556,577,0,67108864
All.Foldr (+) 0 (powers of two).Data_HashMap_Strict.256,753013,51610,580,0,67108864
All.Foldr (+) 0 (powers of two).HashMapBL.256,570118,50028,2151,1,67108864
All.Foldr (+) 0 (powers of two).HashMapBB.256,465202,34462,2151,1,67108864
All.Foldr (+) 0 (powers of two).HashMapBU.256,452660,34780,2152,1,67108864
All.Foldr (+) 0 (powers of two).HashMapUL.256,570654,39246,2151,1,67108864
All.Foldr (+) 0 (powers of two).HashMapUB.256,477174,36730,2152,1,67108864
All.Foldr (+) 0 (powers of two).HashMapUU.256,480261,22042,2152,1,67108864
All.Foldr (+) 0 (powers of two).Data_HashMap_Lazy.512,1335718,100986,577,0,67108864
All.Foldr (+) 0 (powers of two).Data_HashMap_Strict.512,1410494,129598,585,0,67108864
All.Foldr (+) 0 (powers of two).HashMapBL.512,1031281,62632,2151,1,67108864
All.Foldr (+) 0 (powers of two).HashMapBB.512,1049203,41408,2151,1,67108864
All.Foldr (+) 0 (powers of two).HashMapBU.512,867336,62046,2155,1,67108864
All.Foldr (+) 0 (powers of two).HashMapUL.512,1051829,94914,2151,1,67108864
All.Foldr (+) 0 (powers of two).HashMapUB.512,1345667,123974,2160,2,67108864
All.Foldr (+) 0 (powers of two).HashMapUU.512,1213375,87290,2155,1,67108864
All.Foldr (+) 0 (powers of two).Data_HashMap_Lazy.1024,2913229,262998,595,0,67108864
All.Foldr (+) 0 (powers of two).Data_HashMap_Strict.1024,2964109,224512,595,0,67108864
All.Foldr (+) 0 (powers of two).HashMapBL.1024,1758128,139224,2155,1,67108864
All.Foldr (+) 0 (powers of two).HashMapBB.1024,1230009,122424,2160,2,67108864
All.Foldr (+) 0 (powers of two).HashMapBU.1024,1384879,112126,2160,2,67108864
All.Foldr (+) 0 (powers of two).HashMapUL.1024,1897521,138786,2160,2,67108864
All.Foldr (+) 0 (powers of two).HashMapUB.1024,1224996,118076,2160,2,67108864
All.Foldr (+) 0 (powers of two).HashMapUU.1024,1218742,74336,2152,1,67108864
All.foldl' (+) 0 (small).Data_HashMap_Lazy.0,7572,306,47,0,67108864
All.foldl' (+) 0 (small).Data_HashMap_Strict.0,7680,356,47,0,67108864
All.foldl' (+) 0 (small).HashMapBL.0,6310,542,31,0,67108864
All.foldl' (+) 0 (small).HashMapBB.0,5947,324,31,0,67108864
All.foldl' (+) 0 (small).HashMapBU.0,6312,620,31,0,68157440
All.foldl' (+) 0 (small).HashMapUL.0,5483,58,31,0,68157440
All.foldl' (+) 0 (small).HashMapUB.0,6118,166,31,0,68157440
All.foldl' (+) 0 (small).HashMapUU.0,6731,182,31,0,68157440
All.foldl' (+) 0 (small).Data_HashMap_Lazy.1,7755,516,47,0,68157440
All.foldl' (+) 0 (small).Data_HashMap_Strict.1,7796,478,47,0,68157440
All.foldl' (+) 0 (small).HashMapBL.1,6736,228,31,0,68157440
All.foldl' (+) 0 (small).HashMapBB.1,5714,442,31,0,68157440
All.foldl' (+) 0 (small).HashMapBU.1,5993,566,31,0,68157440
All.foldl' (+) 0 (small).HashMapUL.1,7346,662,32,0,68157440
All.foldl' (+) 0 (small).HashMapUB.1,5409,354,31,0,68157440
All.foldl' (+) 0 (small).HashMapUU.1,5594,406,31,0,68157440
All.foldl' (+) 0 (small).Data_HashMap_Lazy.2,14379,1372,64,0,68157440
All.foldl' (+) 0 (small).Data_HashMap_Strict.2,13821,1316,63,0,68157440
All.foldl' (+) 0 (small).HashMapBL.2,9610,700,47,0,68157440
All.foldl' (+) 0 (small).HashMapBB.2,8720,576,47,0,68157440
All.foldl' (+) 0 (small).HashMapBU.2,8496,372,47,0,68157440
All.foldl' (+) 0 (small).HashMapUL.2,10253,986,48,0,68157440
All.foldl' (+) 0 (small).HashMapUB.2,9400,828,47,0,68157440
All.foldl' (+) 0 (small).HashMapUU.2,8160,812,47,0,68157440
All.foldl' (+) 0 (small).Data_HashMap_Lazy.3,16069,1004,64,0,68157440
All.foldl' (+) 0 (small).Data_HashMap_Strict.3,15491,1302,63,0,68157440
All.foldl' (+) 0 (small).HashMapBL.3,10801,858,47,0,68157440
All.foldl' (+) 0 (small).HashMapBB.3,9228,710,47,0,68157440
All.foldl' (+) 0 (small).HashMapBU.3,9390,590,47,0,68157440
All.foldl' (+) 0 (small).HashMapUL.3,10745,990,47,0,68157440
All.foldl' (+) 0 (small).HashMapUB.3,9677,782,48,0,68157440
All.foldl' (+) 0 (small).HashMapUU.3,8924,596,47,0,68157440
All.foldl' (+) 0 (small).Data_HashMap_Lazy.4,17718,988,63,0,68157440
All.foldl' (+) 0 (small).Data_HashMap_Strict.4,17498,1182,63,0,68157440
All.foldl' (+) 0 (small).HashMapBL.4,11494,348,47,0,68157440
All.foldl' (+) 0 (small).HashMapBB.4,9479,318,47,0,68157440
All.foldl' (+) 0 (small).HashMapBU.4,8659,678,47,0,68157440
All.foldl' (+) 0 (small).HashMapUL.4,12680,1168,48,0,68157440
All.foldl' (+) 0 (small).HashMapUB.4,9977,786,47,0,68157440
All.foldl' (+) 0 (small).HashMapUU.4,8945,572,47,0,68157440
All.foldl' (+) 0 (small).Data_HashMap_Lazy.5,20063,1850,64,0,68157440
All.foldl' (+) 0 (small).Data_HashMap_Strict.5,19454,1354,63,0,68157440
All.foldl' (+) 0 (small).HashMapBL.5,12492,630,47,0,68157440
All.foldl' (+) 0 (small).HashMapBB.5,10248,666,47,0,68157440
All.foldl' (+) 0 (small).HashMapBU.5,9711,398,47,0,68157440
All.foldl' (+) 0 (small).HashMapUL.5,12970,862,47,0,68157440
All.foldl' (+) 0 (small).HashMapUB.5,10539,656,48,0,68157440
All.foldl' (+) 0 (small).HashMapUU.5,8904,550,47,0,68157440
All.foldl' (+) 0 (small).Data_HashMap_Lazy.6,23607,1446,64,0,68157440
All.foldl' (+) 0 (small).Data_HashMap_Strict.6,22870,2180,64,0,68157440
All.foldl' (+) 0 (small).HashMapBL.6,13953,948,47,0,68157440
All.foldl' (+) 0 (small).HashMapBB.6,10995,956,48,0,68157440
All.foldl' (+) 0 (small).HashMapBU.6,9830,932,47,0,68157440
All.foldl' (+) 0 (small).HashMapUL.6,13856,1188,47,0,68157440
All.foldl' (+) 0 (small).HashMapUB.6,10546,772,47,0,68157440
All.foldl' (+) 0 (small).HashMapUU.6,10426,814,48,0,68157440
All.foldl' (+) 0 (small).Data_HashMap_Lazy.7,24250,1314,63,0,68157440
All.foldl' (+) 0 (small).Data_HashMap_Strict.7,25766,2112,64,0,68157440
All.foldl' (+) 0 (small).HashMapBL.7,15504,1470,48,0,68157440
All.foldl' (+) 0 (small).HashMapBB.7,10640,300,47,0,68157440
All.foldl' (+) 0 (small).HashMapBU.7,10424,488,47,0,68157440
All.foldl' (+) 0 (small).HashMapUL.7,15563,1432,48,0,68157440
All.foldl' (+) 0 (small).HashMapUB.7,10512,250,47,0,68157440
All.foldl' (+) 0 (small).HashMapUU.7,10082,866,47,0,68157440
All.foldl' (+) 0 (small).Data_HashMap_Lazy.8,28398,2452,64,0,68157440
All.foldl' (+) 0 (small).Data_HashMap_Strict.8,26516,1104,63,0,68157440
All.foldl' (+) 0 (small).HashMapBL.8,16590,1430,48,0,68157440
All.foldl' (+) 0 (small).HashMapBB.8,11348,952,47,0,68157440
All.foldl' (+) 0 (small).HashMapBU.8,10657,742,47,0,68157440
All.foldl' (+) 0 (small).HashMapUL.8,16647,1376,48,0,68157440
All.foldl' (+) 0 (small).HashMapUB.8,12756,820,48,0,68157440
All.foldl' (+) 0 (small).HashMapUU.8,9615,876,47,0,68157440
All.foldl' (+) 0 (small).Data_HashMap_Lazy.9,30817,1632,64,0,68157440
All.foldl' (+) 0 (small).Data_HashMap_Strict.9,28497,398,63,0,68157440
All.foldl' (+) 0 (small).HashMapBL.9,18016,1564,48,0,68157440
All.foldl' (+) 0 (small).HashMapBB.9,12175,974,47,0,68157440
All.foldl' (+) 0 (small).HashMapBU.9,10372,624,47,0,68157440
All.foldl' (+) 0 (small).HashMapUL.9,17853,1742,48,0,68157440
All.foldl' (+) 0 (small).HashMapUB.9,11262,674,47,0,68157440
All.foldl' (+) 0 (small).HashMapUU.9,10162,896,47,0,68157440
All.foldl' (+) 0 (small).Data_HashMap_Lazy.10,31312,3022,64,0,68157440
All.foldl' (+) 0 (small).Data_HashMap_Strict.10,32745,2612,64,0,68157440
All.foldl' (+) 0 (small).HashMapBL.10,18331,1306,47,0,68157440
All.foldl' (+) 0 (small).HashMapBB.10,12033,1172,47,0,68157440
All.foldl' (+) 0 (small).HashMapBU.10,10204,574,47,0,68157440
All.foldl' (+) 0 (small).HashMapUL.10,18974,1536,48,0,68157440
All.foldl' (+) 0 (small).HashMapUB.10,11964,708,47,0,68157440
All.foldl' (+) 0 (small).HashMapUU.10,10317,618,47,0,68157440
All.foldl' (+) 0 (small).Data_HashMap_Lazy.11,34817,3118,64,0,68157440
All.foldl' (+) 0 (small).Data_HashMap_Strict.11,33874,1988,64,0,68157440
All.foldl' (+) 0 (small).HashMapBL.11,21113,1972,48,0,68157440
All.foldl' (+) 0 (small).HashMapBB.11,12748,1022,47,0,68157440
All.foldl' (+) 0 (small).HashMapBU.11,11508,1118,47,0,68157440
All.foldl' (+) 0 (small).HashMapUL.11,20423,1006,48,0,68157440
All.foldl' (+) 0 (small).HashMapUB.11,12055,442,47,0,69206016
All.foldl' (+) 0 (small).HashMapUU.11,11138,942,47,0,69206016
All.foldl' (+) 0 (small).Data_HashMap_Lazy.12,37253,2448,64,0,69206016
All.foldl' (+) 0 (small).Data_HashMap_Strict.12,35676,2784,64,0,69206016
All.foldl' (+) 0 (small).HashMapBL.12,22344,1046,48,0,69206016
All.foldl' (+) 0 (small).HashMapBB.12,13693,1052,48,0,69206016
All.foldl' (+) 0 (small).HashMapBU.12,10838,784,47,0,69206016
All.foldl' (+) 0 (small).HashMapUL.12,21950,968,48,0,69206016
All.foldl' (+) 0 (small).HashMapUB.12,12749,1122,47,0,69206016
All.foldl' (+) 0 (small).HashMapUU.12,11634,600,47,0,69206016
All.foldl' (+) 0 (small).Data_HashMap_Lazy.13,37766,2660,64,0,69206016
All.foldl' (+) 0 (small).Data_HashMap_Strict.13,41316,4040,64,0,69206016
All.foldl' (+) 0 (small).HashMapBL.13,22627,1774,48,0,69206016
All.foldl' (+) 0 (small).HashMapBB.13,13169,1162,47,0,69206016
All.foldl' (+) 0 (small).HashMapBU.13,11203,632,47,0,69206016
All.foldl' (+) 0 (small).HashMapUL.13,23795,2302,48,0,69206016
All.foldl' (+) 0 (small).HashMapUB.13,13117,1250,47,0,69206016
All.foldl' (+) 0 (small).HashMapUU.13,11237,462,47,0,69206016
All.foldl' (+) 0 (small).Data_HashMap_Lazy.14,41011,3442,64,0,69206016
All.foldl' (+) 0 (small).Data_HashMap_Strict.14,39836,2800,64,0,69206016
All.foldl' (+) 0 (small).HashMapBL.14,24441,2014,48,0,69206016
All.foldl' (+) 0 (small).HashMapBB.14,14281,988,48,0,69206016
All.foldl' (+) 0 (small).HashMapBU.14,11612,714,47,0,69206016
All.foldl' (+) 0 (small).HashMapUL.14,24767,2146,48,0,69206016
