Name,Mean (ps),2*Stdev (ps),Allocated,Copied,Peak Memory
All.Lookup ShortText (small).HashMapBB.13,14491,4228,32,0,58720256
All.Lookup ShortText (small).HashMapBU.13,14106,3902,32,0,58720256
All.Lookup ShortText (small).HashMapUlL.13,13942,3884,32,0,58720256
All.Lookup ShortText (small).HashMapUlB.13,13741,4054,32,0,58720256
All.Lookup ShortText (small).HashMapUlU.13,14088,3730,32,0,58720256
All.Lookup ShortText (small).Data_HashMap_Lazy.14,11534,2294,31,0,58720256
All.Lookup ShortText (small).Data_HashMap_Strict.14,10958,2028,31,0,58720256
All.Lookup ShortText (small).HashMapBL.14,10800,2142,31,0,58720256
All.Lookup ShortText (small).HashMapBB.14,11075,2136,31,0,58720256
All.Lookup ShortText (small).HashMapBU.14,11245,2032,31,0,58720256
All.Lookup ShortText (small).HashMapUlL.14,11067,1888,31,0,58720256
All.Lookup ShortText (small).HashMapUlB.14,10845,2612,31,0,58720256
All.Lookup ShortText (small).HashMapUlU.14,10914,2224,31,0,58720256
All.Lookup ShortText (small).Data_HashMap_Lazy.15,10800,2300,31,0,58720256
All.Lookup ShortText (small).Data_HashMap_Strict.15,10734,1640,31,0,58720256
All.Lookup ShortText (small).HashMapBL.15,10926,1988,31,0,58720256
All.Lookup ShortText (small).HashMapBB.15,11111,1620,31,0,58720256
All.Lookup ShortText (small).HashMapBU.15,10947,1750,31,0,58720256
All.Lookup ShortText (small).HashMapUlL.15,11005,1886,31,0,58720256
All.Lookup ShortText (small).HashMapUlB.15,10822,1774,31,0,58720256
All.Lookup ShortText (small).HashMapUlU.15,10985,2034,31,0,58720256
All.Lookup ShortText (small).Data_HashMap_Lazy.16,14240,4682,32,0,58720256
All.Lookup ShortText (small).Data_HashMap_Strict.16,14394,3942,32,0,58720256
All.Lookup ShortText (small).HashMapBL.16,16999,4090,32,0,58720256
All.Lookup ShortText (small).HashMapBB.16,16918,3348,32,0,58720256
All.Lookup ShortText (small).HashMapBU.16,17063,3972,32,0,58720256
All.Lookup ShortText (small).HashMapUlL.16,17338,3350,32,0,58720256
All.Lookup ShortText (small).HashMapUlB.16,16918,3948,32,0,58720256
All.Lookup ShortText (small).HashMapUlU.16,17063,4118,32,0,58720256
All.Lookup ShortText (small).Data_HashMap_Lazy.17,11118,1848,31,0,58720256
All.Lookup ShortText (small).Data_HashMap_Strict.17,10953,1644,31,0,58720256
All.Lookup ShortText (small).HashMapBL.17,10835,2428,31,0,58720256
All.Lookup ShortText (small).HashMapBB.17,10633,1956,31,0,58720256
All.Lookup ShortText (small).HashMapBU.17,10829,2166,31,0,58720256
All.Lookup ShortText (small).HashMapUlL.17,10923,2696,31,0,58720256
All.Lookup ShortText (small).HashMapUlB.17,10766,2122,31,0,58720256
All.Lookup ShortText (small).HashMapUlU.17,10956,2278,31,0,58720256
All.Lookup ShortText (small).Data_HashMap_Lazy.18,10752,1740,31,0,58720256
All.Lookup ShortText (small).Data_HashMap_Strict.18,10835,1736,31,0,58720256
All.Lookup ShortText (small).HashMapBL.18,10657,1766,31,0,58720256
All.Lookup ShortText (small).HashMapBB.18,11118,2052,31,0,58720256
All.Lookup ShortText (small).HashMapBU.18,10891,2244,31,0,58720256
All.Lookup ShortText (small).HashMapUlL.18,10929,1866,31,0,58720256
All.Lookup ShortText (small).HashMapUlB.18,10842,1736,31,0,58720256
All.Lookup ShortText (small).HashMapUlU.18,10999,2082,31,0,58720256
All.Lookup ShortText (small).Data_HashMap_Lazy.19,14225,4266,32,0,58720256
All.Lookup ShortText (small).Data_HashMap_Strict.19,14543,3580,32,0,58720256
All.Lookup ShortText (small).HashMapBL.19,14285,3420,32,0,58720256
All.Lookup ShortText (small).HashMapBB.19,14163,3828,32,0,58720256
All.Lookup ShortText (small).HashMapBU.19,14177,3456,32,0,58720256
All.Lookup ShortText (small).HashMapUlL.19,13834,3546,32,0,58720256
All.Lookup ShortText (small).HashMapUlB.19,13913,3286,32,0,58720256
All.Lookup ShortText (small).HashMapUlU.19,13996,3736,32,0,58720256
All.Lookup ShortText (small).Data_HashMap_Lazy.20,10866,2114,31,0,58720256
All.Lookup ShortText (small).Data_HashMap_Strict.20,10825,1608,31,0,58720256
All.Lookup ShortText (small).HashMapBL.20,10741,2000,31,0,58720256
All.Lookup ShortText (small).HashMapBB.20,10793,2016,31,0,58720256
All.Lookup ShortText (small).HashMapBU.20,11027,2062,31,0,58720256
All.Lookup ShortText (small).HashMapUlL.20,10756,1994,31,0,58720256
All.Lookup ShortText (small).HashMapUlB.20,10901,1628,31,0,58720256
All.Lookup ShortText (small).HashMapUlU.20,11246,1974,31,0,58720256
All.Lookup ShortText (small).Data_HashMap_Lazy.21,14111,3942,32,0,58720256
All.Lookup ShortText (small).Data_HashMap_Strict.21,14129,4206,32,0,58720256
All.Lookup ShortText (small).HashMapBL.21,16530,4050,32,0,58720256
All.Lookup ShortText (small).HashMapBB.21,16625,3342,32,0,58720256
All.Lookup ShortText (small).HashMapBU.21,16438,3812,32,0,58720256
All.Lookup ShortText (small).HashMapUlL.21,16484,3568,32,0,58720256
All.Lookup ShortText (small).HashMapUlB.21,15920,3522,32,0,58720256
All.Lookup ShortText (small).HashMapUlU.21,16392,3370,32,0,58720256
All.Lookup ShortText (small).Data_HashMap_Lazy.22,10782,2302,31,0,58720256
All.Lookup ShortText (small).Data_HashMap_Strict.22,10694,1608,31,0,58720256
All.Lookup ShortText (small).HashMapBL.22,10775,1802,31,0,58720256
All.Lookup ShortText (small).HashMapBB.22,10804,2052,31,0,58720256
All.Lookup ShortText (small).HashMapBU.22,11147,2428,31,0,58720256
All.Lookup ShortText (small).HashMapUlL.22,10799,1822,31,0,58720256
All.Lookup ShortText (small).HashMapUlB.22,10862,2114,31,0,58720256
All.Lookup ShortText (small).HashMapUlU.22,10952,2472,31,0,58720256
All.Lookup ShortText (small).Data_HashMap_Lazy.23,14135,3360,32,0,58720256
All.Lookup ShortText (small).Data_HashMap_Strict.23,14300,3606,32,0,58720256
All.Lookup ShortText (small).HashMapBL.23,14547,5384,32,0,58720256
All.Lookup ShortText (small).HashMapBB.23,14260,3902,32,0,59768832
All.Lookup ShortText (small).HashMapBU.23,14448,4316,32,0,59768832
All.Lookup ShortText (small).HashMapUlL.23,14302,3600,32,0,59768832
All.Lookup ShortText (small).HashMapUlB.23,14297,3986,32,0,59768832
All.Lookup ShortText (small).HashMapUlU.23,13732,3676,32,0,59768832
All.Lookup ShortText (small).Data_HashMap_Lazy.24,10991,2386,31,0,59768832
All.Lookup ShortText (small).Data_HashMap_Strict.24,10810,1956,31,0,59768832
All.Lookup ShortText (small).HashMapBL.24,10564,2406,31,0,59768832
All.Lookup ShortText (small).HashMapBB.24,10725,2178,31,0,59768832
All.Lookup ShortText (small).HashMapBU.24,10922,2512,31,0,59768832
All.Lookup ShortText (small).HashMapUlL.24,11200,1602,31,0,59768832
All.Lookup ShortText (small).HashMapUlB.24,10765,2636,31,0,59768832
All.Lookup ShortText (small).HashMapUlU.24,11045,1600,31,0,59768832
All.Lookup ShortText (small).Data_HashMap_Lazy.25,14208,3812,32,0,59768832
All.Lookup ShortText (small).Data_HashMap_Strict.25,13994,3676,32,0,59768832
All.Lookup ShortText (small).HashMapBL.25,16963,3950,32,0,59768832
All.Lookup ShortText (small).HashMapBB.25,17469,3290,32,0,59768832
All.Lookup ShortText (small).HashMapBU.25,16978,3242,32,0,59768832
All.Lookup ShortText (small).HashMapUlL.25,17576,3854,32,0,59768832
All.Lookup ShortText (small).HashMapUlB.25,16673,4180,32,0,59768832
All.Lookup ShortText (small).HashMapUlU.25,16725,3614,32,0,59768832
All.Lookup ShortText (small).Data_HashMap_Lazy.26,14821,3440,32,0,59768832
All.Lookup ShortText (small).Data_HashMap_Strict.26,14622,3854,32,0,59768832
All.Lookup ShortText (small).HashMapBL.26,14470,3878,32,0,59768832
All.Lookup ShortText (small).HashMapBB.26,14087,3250,32,0,59768832
All.Lookup ShortText (small).HashMapBU.26,13985,4676,32,0,59768832
All.Lookup ShortText (small).HashMapUlL.26,14321,3612,32,0,59768832
All.Lookup ShortText (small).HashMapUlB.26,13960,4546,32,0,59768832
All.Lookup ShortText (small).HashMapUlU.26,14658,4686,32,0,59768832
All.Lookup ShortText (small).Data_HashMap_Lazy.27,10969,1866,31,0,59768832
All.Lookup ShortText (small).Data_HashMap_Strict.27,11203,2622,31,0,59768832
All.Lookup ShortText (small).HashMapBL.27,10774,2008,31,0,59768832
All.Lookup ShortText (small).HashMapBB.27,10787,1868,31,0,59768832
All.Lookup ShortText (small).HashMapBU.27,10771,1716,31,0,59768832
All.Lookup ShortText (small).HashMapUlL.27,10833,1948,31,0,59768832
All.Lookup ShortText (small).HashMapUlB.27,10856,1882,31,0,59768832
All.Lookup ShortText (small).HashMapUlU.27,10800,2592,31,0,59768832
All.Lookup ShortText (small).Data_HashMap_Lazy.28,14490,4002,32,0,59768832
All.Lookup ShortText (small).Data_HashMap_Strict.28,14405,5052,32,0,59768832
All.Lookup ShortText (small).HashMapBL.28,16628,5012,32,0,59768832
All.Lookup ShortText (small).HashMapBB.28,17033,3550,32,0,59768832
All.Lookup ShortText (small).HashMapBU.28,17174,4450,32,0,59768832
All.Lookup ShortText (small).HashMapUlL.28,17022,3830,32,0,59768832
All.Lookup ShortText (small).HashMapUlB.28,16978,3866,32,0,59768832
All.Lookup ShortText (small).HashMapUlU.28,16656,4224,32,0,59768832
All.Lookup ShortText (small).Data_HashMap_Lazy.29,14496,4522,32,0,59768832
All.Lookup ShortText (small).Data_HashMap_Strict.29,14324,4276,32,0,59768832
All.Lookup ShortText (small).HashMapBL.29,16684,4016,32,0,59768832
All.Lookup ShortText (small).HashMapBB.29,16476,3598,32,0,59768832
All.Lookup ShortText (small).HashMapBU.29,16847,3428,32,0,59768832
All.Lookup ShortText (small).HashMapUlL.29,16430,4608,32,0,59768832
All.Lookup ShortText (small).HashMapUlB.29,16679,3442,32,0,59768832
All.Lookup ShortText (small).HashMapUlU.29,16394,3960,32,0,59768832
All.Lookup ShortText (small).Data_HashMap_Lazy.30,10758,1758,31,0,59768832
All.Lookup ShortText (small).Data_HashMap_Strict.30,10927,2194,31,0,59768832
All.Lookup ShortText (small).HashMapBL.30,10753,2110,31,0,59768832
All.Lookup ShortText (small).HashMapBB.30,10647,2390,31,0,59768832
All.Lookup ShortText (small).HashMapBU.30,10779,1754,31,0,59768832
All.Lookup ShortText (small).HashMapUlL.30,11068,1640,31,0,59768832
All.Lookup ShortText (small).HashMapUlB.30,10949,1820,31,0,59768832
All.Lookup ShortText (small).HashMapUlU.30,10786,2194,31,0,59768832
All.Lookup ShortText (small).Data_HashMap_Lazy.31,14237,3886,32,0,59768832
All.Lookup ShortText (small).Data_HashMap_Strict.31,14324,3474,32,0,59768832
All.Lookup ShortText (small).HashMapBL.31,16554,3546,32,0,59768832
All.Lookup ShortText (small).HashMapBB.31,16523,3686,32,0,59768832
All.Lookup ShortText (small).HashMapBU.31,16725,3490,32,0,59768832
All.Lookup ShortText (small).HashMapUlL.31,16823,4132,32,0,60817408
All.Lookup ShortText (small).HashMapUlB.31,16197,4888,32,0,60817408
All.Lookup ShortText (small).HashMapUlU.31,16085,4118,32,0,60817408
All.Lookup ShortText (small).Data_HashMap_Lazy.32,10633,1778,31,0,60817408
All.Lookup ShortText (small).Data_HashMap_Strict.32,10633,2052,31,0,60817408
All.Lookup ShortText (small).HashMapBL.32,10832,1704,31,0,60817408
All.Lookup ShortText (small).HashMapBB.32,10707,2056,31,0,60817408
All.Lookup ShortText (small).HashMapBU.32,10779,1814,31,0,60817408
All.Lookup ShortText (small).HashMapUlL.32,10826,1686,31,0,60817408
All.Lookup ShortText (small).HashMapUlB.32,10973,2108,31,0,60817408
All.Lookup ShortText (small).HashMapUlU.32,10959,2156,31,0,60817408
All.Lookup ShortText (powers of two).Data_HashMap_Lazy.1,10423,1984,31,0,60817408
All.Lookup ShortText (powers of two).Data_HashMap_Strict.1,10571,1608,31,0,60817408
All.Lookup ShortText (powers of two).HashMapBL.1,10025,1838,31,0,60817408
All.Lookup ShortText (powers of two).HashMapBB.1,10093,1842,31,0,60817408
All.Lookup ShortText (powers of two).HashMapBU.1,10146,2172,31,0,60817408
All.Lookup ShortText (powers of two).HashMapUlL.1,10469,2028,31,0,60817408
All.Lookup ShortText (powers of two).HashMapUlB.1,10142,1658,31,0,60817408
All.Lookup ShortText (powers of two).HashMapUlU.1,9974,2222,31,0,60817408
All.Lookup ShortText (powers of two).Data_HashMap_Lazy.2,10787,1832,31,0,60817408
All.Lookup ShortText (powers of two).Data_HashMap_Strict.2,10788,2216,31,0,60817408
All.Lookup ShortText (powers of two).HashMapBL.2,10448,2170,31,0,60817408
All.Lookup ShortText (powers of two).HashMapBB.2,10788,1702,31,0,60817408
All.Lookup ShortText (powers of two).HashMapBU.2,10624,1902,31,0,60817408
All.Lookup ShortText (powers of two).HashMapUlL.2,10730,2206,31,0,60817408
All.Lookup ShortText (powers of two).HashMapUlB.2,10693,2288,31,0,60817408
All.Lookup ShortText (powers of two).HashMapUlU.2,11026,2500,31,0,60817408
All.Lookup ShortText (powers of two).Data_HashMap_Lazy.4,10913,2628,31,0,60817408
All.Lookup ShortText (powers of two).Data_HashMap_Strict.4,10627,2058,31,0,60817408
All.Lookup ShortText (powers of two).HashMapBL.4,10702,1602,31,0,60817408
All.Lookup ShortText (powers of two).HashMapBB.4,10718,1770,31,0,60817408
All.Lookup ShortText (powers of two).HashMapBU.4,10728,1668,31,0,60817408
All.Lookup ShortText (powers of two).HashMapUlL.4,11035,2036,31,0,60817408
All.Lookup ShortText (powers of two).HashMapUlB.4,10694,2106,31,0,60817408
All.Lookup ShortText (powers of two).HashMapUlU.4,10783,2488,31,0,60817408
All.Lookup ShortText (powers of two).Data_HashMap_Lazy.8,10631,1702,31,0,60817408
All.Lookup ShortText (powers of two).Data_HashMap_Strict.8,10795,1632,31,0,60817408
All.Lookup ShortText (powers of two).HashMapBL.8,10574,2024,31,0,60817408
All.Lookup ShortText (powers of two).HashMapBB.8,10690,1684,31,0,60817408
All.Lookup ShortText (powers of two).HashMapBU.8,10958,1978,31,0,60817408
All.Lookup ShortText (powers of two).HashMapUlL.8,10746,1618,31,0,60817408
All.Lookup ShortText (powers of two).HashMapUlB.8,10906,1610,31,0,60817408
All.Lookup ShortText (powers of two).HashMapUlU.8,10426,2452,31,0,60817408
All.Lookup ShortText (powers of two).Data_HashMap_Lazy.16,13970,4164,32,0,60817408
All.Lookup ShortText (powers of two).Data_HashMap_Strict.16,14162,5546,32,0,60817408
All.Lookup ShortText (powers of two).HashMapBL.16,16822,3788,32,0,60817408
All.Lookup ShortText (powers of two).HashMapBB.16,17003,3974,32,0,60817408
All.Lookup ShortText (powers of two).HashMapBU.16,17104,5328,32,0,60817408
All.Lookup ShortText (powers of two).HashMapUlL.16,16965,3470,32,0,60817408
All.Lookup ShortText (powers of two).HashMapUlB.16,16628,4158,32,0,60817408
All.Lookup ShortText (powers of two).HashMapUlU.16,17124,4588,32,0,60817408
All.Lookup ShortText (powers of two).Data_HashMap_Lazy.32,10663,2216,31,0,60817408
All.Lookup ShortText (powers of two).Data_HashMap_Strict.32,10741,1604,31,0,60817408
All.Lookup ShortText (powers of two).HashMapBL.32,10602,1822,31,0,60817408
All.Lookup ShortText (powers of two).HashMapBB.32,10727,2052,31,0,60817408
All.Lookup ShortText (powers of two).HashMapBU.32,10857,1712,31,0,60817408
All.Lookup ShortText (powers of two).HashMapUlL.32,10846,2546,31,0,60817408
All.Lookup ShortText (powers of two).HashMapUlB.32,11000,1840,31,0,60817408
All.Lookup ShortText (powers of two).HashMapUlU.32,10688,1722,31,0,60817408
All.Lookup ShortText (powers of two).Data_HashMap_Lazy.64,14533,4000,32,0,60817408
All.Lookup ShortText (powers of two).Data_HashMap_Strict.64,14614,4374,32,0,60817408
All.Lookup ShortText (powers of two).HashMapBL.64,14327,3394,32,0,60817408
All.Lookup ShortText (powers of two).HashMapBB.64,14074,4318,32,0,60817408
All.Lookup ShortText (powers of two).HashMapBU.64,14127,3734,32,0,60817408
All.Lookup ShortText (powers of two).HashMapUlL.64,14097,4024,32,0,60817408
All.Lookup ShortText (powers of two).HashMapUlB.64,14148,3634,32,0,60817408
All.Lookup ShortText (powers of two).HashMapUlU.64,14101,4770,32,0,60817408
All.Lookup ShortText (powers of two).Data_HashMap_Lazy.128,11970,3716,32,0,60817408
All.Lookup ShortText (powers of two).Data_HashMap_Strict.128,11800,1930,31,0,60817408
All.Lookup ShortText (powers of two).HashMapBL.128,14097,3300,32,0,60817408
All.Lookup ShortText (powers of two).HashMapBB.128,14281,3224,32,0,60817408
All.Lookup ShortText (powers of two).HashMapBU.128,14125,4230,32,0,60817408
All.Lookup ShortText (powers of two).HashMapUlL.128,14351,3228,32,0,60817408
All.Lookup ShortText (powers of two).HashMapUlB.128,14179,4870,32,0,60817408
All.Lookup ShortText (powers of two).HashMapUlU.128,14108,3304,32,0,60817408
All.Lookup ShortText (powers of two).Data_HashMap_Lazy.256,12076,3704,32,0,60817408
All.Lookup ShortText (powers of two).Data_HashMap_Strict.256,11910,1734,31,0,60817408
All.Lookup ShortText (powers of two).HashMapBL.256,14230,3274,32,0,60817408
All.Lookup ShortText (powers of two).HashMapBB.256,13981,3880,32,0,60817408
All.Lookup ShortText (powers of two).HashMapBU.256,14040,3882,32,0,60817408
All.Lookup ShortText (powers of two).HashMapUlL.256,13951,3548,32,0,60817408
All.Lookup ShortText (powers of two).HashMapUlB.256,13751,4230,32,0,60817408
All.Lookup ShortText (powers of two).HashMapUlU.256,14008,3946,32,0,60817408
All.Lookup ShortText (powers of two).Data_HashMap_Lazy.512,21955,3910,32,0,60817408
All.Lookup ShortText (powers of two).Data_HashMap_Strict.512,22214,3256,32,0,60817408
All.Lookup ShortText (powers of two).HashMapBL.512,27180,9306,32,0,60817408
All.Lookup ShortText (powers of two).HashMapBB.512,26848,7972,32,0,60817408
All.Lookup ShortText (powers of two).HashMapBU.512,26912,7070,32,0,61865984
All.Lookup ShortText (powers of two).HashMapUlL.512,26777,7426,32,0,61865984
All.Lookup ShortText (powers of two).HashMapUlB.512,26143,8432,32,0,61865984
All.Lookup ShortText (powers of two).HashMapUlU.512,26496,8172,32,0,61865984
All.Lookup ShortText (powers of two).Data_HashMap_Lazy.1024,15725,3462,32,0,61865984
All.Lookup ShortText (powers of two).Data_HashMap_Strict.1024,16050,3604,32,0,61865984
All.Lookup ShortText (powers of two).HashMapBL.1024,19447,3204,32,0,62914560
All.Lookup ShortText (powers of two).HashMapBB.1024,20107,3420,32,0,62914560
All.Lookup ShortText (powers of two).HashMapBU.1024,19304,4314,32,0,62914560
All.Lookup ShortText (powers of two).HashMapUlL.1024,19205,3500,32,0,63963136
All.Lookup ShortText (powers of two).HashMapUlB.1024,19255,5576,32,0,63963136
All.Lookup ShortText (powers of two).HashMapUlU.1024,19702,3396,32,0,63963136
All.Foldr (+) 0 (small).Data_HashMap_Lazy.0,7935,2622,47,0,63963136
All.Foldr (+) 0 (small).Data_HashMap_Strict.0,8049,1790,47,0,63963136
All.Foldr (+) 0 (small).HashMapBL.0,7138,1764,31,0,63963136
All.Foldr (+) 0 (small).HashMapBB.0,7256,1694,31,0,63963136
All.Foldr (+) 0 (small).HashMapBU.0,7191,2134,31,0,63963136
All.Foldr (+) 0 (small).HashMapUL.0,6979,1924,31,0,63963136
All.Foldr (+) 0 (small).HashMapUB.0,7250,1684,31,0,63963136
All.Foldr (+) 0 (small).HashMapUU.0,7228,1872,31,0,63963136
All.Foldr (+) 0 (small).Data_HashMap_Lazy.1,8000,1910,47,0,63963136
All.Foldr (+) 0 (small).Data_HashMap_Strict.1,7607,2880,47,0,63963136
All.Foldr (+) 0 (small).HashMapBL.1,7399,1726,31,0,63963136
All.Foldr (+) 0 (small).HashMapBB.1,7235,1750,31,0,63963136
All.Foldr (+) 0 (small).HashMapBU.1,6949,2898,31,0,63963136
All.Foldr (+) 0 (small).HashMapUL.1,7483,2174,31,0,63963136
All.Foldr (+) 0 (small).HashMapUB.1,7199,2518,31,0,63963136
All.Foldr (+) 0 (small).HashMapUU.1,7582,2066,31,0,63963136
All.Foldr (+) 0 (small).Data_HashMap_Lazy.2,17807,5608,63,0,63963136
All.Foldr (+) 0 (small).Data_HashMap_Strict.2,17246,3898,63,0,63963136
All.Foldr (+) 0 (small).HashMapBL.2,17937,3796,103,0,63963136
All.Foldr (+) 0 (small).HashMapBB.2,16835,4110,103,0,63963136
All.Foldr (+) 0 (small).HashMapBU.2,17764,7294,103,0,63963136
All.Foldr (+) 0 (small).HashMapUL.2,18404,4098,103,0,63963136
All.Foldr (+) 0 (small).HashMapUB.2,16242,3340,103,0,63963136
All.Foldr (+) 0 (small).HashMapUU.2,17149,3324,103,0,63963136
All.Foldr (+) 0 (small).Data_HashMap_Lazy.3,20392,4744,63,0,63963136
All.Foldr (+) 0 (small).Data_HashMap_Strict.3,20178,3746,63,0,63963136
All.Foldr (+) 0 (small).HashMapBL.3,19658,4854,103,0,63963136
All.Foldr (+) 0 (small).HashMapBB.3,18004,3324,103,0,63963136
All.Foldr (+) 0 (small).HashMapBU.3,18262,4704,103,0,63963136
All.Foldr (+) 0 (small).HashMapUL.3,19770,4690,103,0,63963136
All.Foldr (+) 0 (small).HashMapUB.3,18029,3220,103,0,63963136
All.Foldr (+) 0 (small).HashMapUU.3,18682,4252,103,0,63963136
All.Foldr (+) 0 (small).Data_HashMap_Lazy.4,23360,3656,63,0,63963136
All.Foldr (+) 0 (small).Data_HashMap_Strict.4,23144,4722,63,0,63963136
All.Foldr (+) 0 (small).HashMapBL.4,21014,5300,103,0,63963136
All.Foldr (+) 0 (small).HashMapBB.4,19447,3588,103,0,63963136
All.Foldr (+) 0 (small).HashMapBU.4,19315,3436,103,0,63963136
All.Foldr (+) 0 (small).HashMapUL.4,20268,4990,103,0,63963136
All.Foldr (+) 0 (small).HashMapUB.4,19486,4898,103,0,63963136
All.Foldr (+) 0 (small).HashMapUU.4,20024,5106,103,0,63963136
All.Foldr (+) 0 (small).Data_HashMap_Lazy.5,25628,8598,64,0,63963136
All.Foldr (+) 0 (small).Data_HashMap_Strict.5,26216,7844,64,0,63963136
All.Foldr (+) 0 (small).HashMapBL.5,22135,5488,103,0,63963136
All.Foldr (+) 0 (small).HashMapBB.5,20010,4116,103,0,63963136
All.Foldr (+) 0 (small).HashMapBU.5,20974,3614,103,0,63963136
All.Foldr (+) 0 (small).HashMapUL.5,24240,8512,103,0,63963136
All.Foldr (+) 0 (small).HashMapUB.5,20755,4150,103,0,63963136
All.Foldr (+) 0 (small).HashMapUU.5,21680,6396,103,0,63963136
All.Foldr (+) 0 (small).Data_HashMap_Lazy.6,28932,6916,64,0,63963136
All.Foldr (+) 0 (small).Data_HashMap_Strict.6,28936,7756,64,0,63963136
All.Foldr (+) 0 (small).HashMapBL.6,23298,3560,103,0,63963136
All.Foldr (+) 0 (small).HashMapBB.6,21528,4272,103,0,63963136
All.Foldr (+) 0 (small).HashMapBU.6,22652,4490,103,0,63963136
All.Foldr (+) 0 (small).HashMapUL.6,24486,6750,103,0,63963136
All.Foldr (+) 0 (small).HashMapUB.6,21623,4066,103,0,63963136
All.Foldr (+) 0 (small).HashMapUU.6,22081,3634,103,0,63963136
All.Foldr (+) 0 (small).Data_HashMap_Lazy.7,32723,6870,64,0,63963136
All.Foldr (+) 0 (small).Data_HashMap_Strict.7,32028,7064,64,0,63963136
All.Foldr (+) 0 (small).HashMapBL.7,24427,7760,103,0,63963136
All.Foldr (+) 0 (small).HashMapBB.7,21585,3704,103,0,63963136
All.Foldr (+) 0 (small).HashMapBU.7,22363,3580,103,0,63963136
All.Foldr (+) 0 (small).HashMapUL.7,24407,6548,103,0,63963136
All.Foldr (+) 0 (small).HashMapUB.7,22272,3954,103,0,63963136
All.Foldr (+) 0 (small).HashMapUU.7,22421,4568,103,0,63963136
All.Foldr (+) 0 (small).Data_HashMap_Lazy.8,37983,8742,64,0,63963136
All.Foldr (+) 0 (small).Data_HashMap_Strict.8,38424,7524,64,0,63963136
All.Foldr (+) 0 (small).HashMapBL.8,26561,8726,103,0,63963136
All.Foldr (+) 0 (small).HashMapBB.8,23959,3258,103,0,63963136
All.Foldr (+) 0 (small).HashMapBU.8,22748,5406,103,0,63963136
All.Foldr (+) 0 (small).HashMapUL.8,25767,8014,103,0,63963136
All.Foldr (+) 0 (small).HashMapUB.8,23373,3706,103,0,63963136
All.Foldr (+) 0 (small).HashMapUU.8,24367,6784,103,0,63963136
All.Foldr (+) 0 (small).Data_HashMap_Lazy.9,41289,8400,64,0,63963136
All.Foldr (+) 0 (small).Data_HashMap_Strict.9,41129,6882,64,0,63963136
All.Foldr (+) 0 (small).HashMapBL.9,26535,7236,103,0,63963136
All.Foldr (+) 0 (small).HashMapBB.9,22769,4250,103,0,63963136
All.Foldr (+) 0 (small).HashMapBU.9,22715,4226,103,0,63963136
All.Foldr (+) 0 (small).HashMapUL.9,27773,8782,103,0,63963136
All.Foldr (+) 0 (small).HashMapUB.9,24875,7338,103,0,63963136
All.Foldr (+) 0 (small).HashMapUU.9,24859,8982,103,0,63963136
All.Foldr (+) 0 (small).Data_HashMap_Lazy.10,46528,6884,64,0,63963136
All.Foldr (+) 0 (small).Data_HashMap_Strict.10,46740,7844,64,0,63963136
All.Foldr (+) 0 (small).HashMapBL.10,29577,7122,103,0,63963136
All.Foldr (+) 0 (small).HashMapBB.10,25832,7134,103,0,63963136
All.Foldr (+) 0 (small).HashMapBU.10,26240,6486,103,0,63963136
All.Foldr (+) 0 (small).HashMapUL.10,29878,7972,103,0,63963136
All.Foldr (+) 0 (small).HashMapUB.10,25085,7926,103,0,63963136
All.Foldr (+) 0 (small).HashMapUU.10,25834,8736,103,0,63963136
All.Foldr (+) 0 (small).Data_HashMap_Lazy.11,51071,17658,64,0,63963136
All.Foldr (+) 0 (small).Data_HashMap_Strict.11,51032,15154,64,0,63963136
All.Foldr (+) 0 (small).HashMapBL.11,32072,7004,103,0,63963136
All.Foldr (+) 0 (small).HashMapBB.11,27333,6566,103,0,63963136
All.Foldr (+) 0 (small).HashMapBU.11,26407,7836,103,0,63963136
All.Foldr (+) 0 (small).HashMapUL.11,31730,7026,103,0,63963136
All.Foldr (+) 0 (small).HashMapUB.11,26249,7854,103,0,63963136
All.Foldr (+) 0 (small).HashMapUU.11,26342,7202,103,0,63963136
All.Foldr (+) 0 (small).Data_HashMap_Lazy.12,57673,13310,64,0,63963136
All.Foldr (+) 0 (small).Data_HashMap_Strict.12,56821,14280,64,0,65011712
All.Foldr (+) 0 (small).HashMapBL.12,34359,7884,103,0,65011712
All.Foldr (+) 0 (small).HashMapBB.12,28153,7638,103,0,65011712
All.Foldr (+) 0 (small).HashMapBU.12,27108,6482,103,0,65011712
All.Foldr (+) 0 (small).HashMapUL.12,34425,7558,103,0,65011712
All.Foldr (+) 0 (small).HashMapUB.12,26912,8284,103,0,65011712
All.Foldr (+) 0 (small).HashMapUU.12,27534,8122,103,0,65011712
All.Foldr (+) 0 (small).Data_HashMap_Lazy.13,60611,21322,64,0,65011712
All.Foldr (+) 0 (small).Data_HashMap_Strict.13,60348,13810,64,0,65011712
All.Foldr (+) 0 (small).HashMapBL.13,34838,9148,103,0,65011712
All.Foldr (+) 0 (small).HashMapBB.13,28856,8162,103,0,65011712
All.Foldr (+) 0 (small).HashMapBU.13,28637,7560,103,0,65011712
All.Foldr (+) 0 (small).HashMapUL.13,35914,7318,103,0,65011712
All.Foldr (+) 0 (small).HashMapUB.13,27841,10780,103,0,65011712
All.Foldr (+) 0 (small).HashMapUU.13,31126,8384,103,0,65011712
